X,Y,FID,VENUEID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,NAME2,NAME3,FORMER,YEAR
-106.50789000030548,31.773339999951766,224,182,SUN BOWL STADIUM,SUN BOWL DRIVE,NOT AVAILABLE,EL PASO,TX,79986,NOT AVAILABLE,(915) 747-5481,SINGLE USE,OPEN,51500,EL PASO,48141,USA,31.77334,-106.50789,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.utepathletics.com/facilities/sun-bowl.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-97.368099999923274,32.709649999989722,225,183,AMON G. CARTER STADIUM,2724 HIGHVIEW TERRACE,NOT AVAILABLE,FORT WORTH,TX,76129,0001,NOT AVAILABLE,SINGLE USE,OPEN,45000,TARRANT,48439,USA,32.70965,-97.3681,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gofrogs.com/facilities/tcu-facilities-football.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-87.356658965130649,36.536281869914561,226,1006,DUNN CENTER,ROBB AVENUE AND MARION STREET,NOT AVAILABLE,CLARKSVILLE,TN,37040,NOT AVAILABLE,(931) 221-7127,SINGLE USE,OPEN,9000,MONTGOMERY,20125,USA,36.53628187,-87.356658965,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.apsu.edu/advancement/dunn-center,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,DAVE AARON ARENA,NOT AVAILABLE,NOT AVAILABLE,-999
-111.654489999257493,40.257529999714805,227,184,LAVELL EDWARDS STADIUM,1700 NORTH CANYON DRIVE,NOT AVAILABLE,PROVO,UT,84604,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,63470,UTAH,49049,USA,40.25753,-111.654489999,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://byucougars.com/facilities/football,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,COUGAR STADIUM,2000
-83.425677389652208,38.190354684079324,228,1007,ELLIS JOHNSON ARENA,ELLIS T. JOHNSON ARENA,NOT AVAILABLE,MOREHEAD,KY,40351,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,6500,ROWAN,37159,USA,38.190354684,-83.42567739,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.msueagles.com/sports/2012/7/18/GEN_0718120214.aspx?id=73,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,ELLIS T. JOHNSON ARENA,NOT AVAILABLE,NOT AVAILABLE,-999
-86.797204537552886,33.463817462658291,229,1008,PETE HANNA CENTER,800 LAKESHORE DRIVE,NOT AVAILABLE,BIRMINGHAM,AL,35229,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,5000,JEFFERSON,22051,USA,33.463817463,-86.797204538,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://samfordsports.com/sports/2012/6/28/GEN_0628121228.aspx?id=19,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,THOMAS E. AND MARLA H. CORTS ARENA,NOT AVAILABLE,NOT AVAILABLE,-999
-111.848809999698119,40.759959999865131,230,185,RICE-ECCLES STADIUM,451 SOUTH 1400 EAST,NOT AVAILABLE,SALT LAKE CITY,UT,84102,NOT AVAILABLE,(801) 581-5445,SINGLE USE,OPEN,45017,SALT LAKE,49035,USA,40.75996,-111.84881,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.utahutes.com/trads/utah-trads-ricestadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-86.829519540742027,36.169051635345923,231,1009,GENTRY CENTER,3500 JOHN A. MERRITT BOULEVARD,NOT AVAILABLE,NASHVILLE,TN,37209,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,10500,DAVIDSON,47037,USA,36.169051635,-86.829519541,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.tnstate.edu/events/gentry.aspx,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,GENTRY COMPLEX,NOT AVAILABLE,NOT AVAILABLE,-999
-111.811619999362165,41.751730000229529,232,186,ROMNEY STADIUM,800 EAST 1000 NORTH,NOT AVAILABLE,LOGAN,UT,84322,NOT AVAILABLE,(435) 797-1850,SINGLE USE,OPEN,25513,CACHE,49005,USA,41.75173,-111.811619999,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.utahstateaggies.com/school-bio/ust-romneystadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-80.418059981288806,37.219957142274396,233,187,LANE STADIUM,265 SPRING ROAD,NOT AVAILABLE,BLACKSBURG,VA,24060,NOT AVAILABLE,(540) 231-6731,SINGLE USE,OPEN,65632,MONTGOMERY,20125,USA,37.219957142,-80.418059981,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.hokiesports.com/football/lanestadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,LANE STADIUM/WORSHAM FIELD,NOT AVAILABLE,NOT AVAILABLE,-999
-85.509971408126276,36.178394528784708,234,1010,HOOPER EBLEN CENTER,WEST 12TH STREET AND NORTH WILLOW AVENUE,NOT AVAILABLE,COOKSVILLE,TN,38501,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,10152,PUTNAM,29171,USA,36.178394529,-85.509971408,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ttusports.com/inside_athletics/facilities,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,EBLEN CENTER,NOT AVAILABLE,NOT AVAILABLE,-999
-78.513689999093287,38.031119999261357,235,188,SCOTT STADIUM,1815 STADIUM ROAD,NOT AVAILABLE,CHARLOTTTESVILLE,VA,22903,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,61500,ALBEMARLE,51003,USA,38.031119999,-78.513689999,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.virginiasports.com/facilities/scott-stadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-88.178875101296526,39.480376783103594,236,1011,LANTZ ARENA,GRANT AVENUE AND FOURTH STREET,NOT AVAILABLE,CHARLESTON,IL,61920,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,5400,COLES,17029,USA,39.480376783,-88.178875101,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.eiupanthers.com/sports/2007/6/25/Lantz%20Arena%20Complex.aspx?id=23,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-122.301559999793426,47.650300000744011,237,189,HUSKY STADIUM,3800 MONTLAKE BOULEVARD NE,NOT AVAILABLE,SEATTLE,WA,98105,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,70138,KING,53033,USA,47.650300001,-122.30156,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gohuskies.com/ViewArticle.dbml?DB_OEM_ID=30200&ATCLID=208568068,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-118.446799927301882,34.070361213755561,238,1012,EDWIN W. PAULEY PAVILION,555 WESTWOOD PLAZA,NOT AVAILABLE,LOS ANGELES,CA,90095,NOT AVAILABLE,(310) 825-2101,SINGLE USE,OPEN,13800,LOS ANGELES,06037,USA,34.070361214,-118.446799927,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.uclabruins.com/ViewArticle.dbml?ATCLID=208271486,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,PAULEY PAVILION,NOT AVAILABLE,NOT AVAILABLE,-999
-117.158075881964564,46.735238535071325,239,1013,BEASLEY COLISEUM,1775 NE STADIUM WAY,NOT AVAILABLE,PULLMAN,WA,99163,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,12058,WHITMAN,53075,USA,46.735238535,-117.158075882,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.wsucougars.com/ViewArticle.dbml?&&DB_OEM_ID=30400&ATCLID=208264716,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,FRIEL COURT AT BEASLEY PRFMNG ARTS COLSM,NOT AVAILABLE,NOT AVAILABLE,-999
-117.160460000847124,46.73181999889372,240,190,MARTIN STADIUM,NE STADIUM WAY AND NE WILSON ROAD,NOT AVAILABLE,PULLMAN,WA,99164,NOT AVAILABLE,(509) 335-3564,SINGLE USE,OPEN,32000,WHITMAN,53075,USA,46.731819999,-117.160460001,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.wsucougars.com/ViewArticle.dbml?ATCLID=208264711,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-118.279660012562687,34.021000010175364,241,1014,GALEN CENTER,WEST JEFFERSON BOULEVARD AND SOUTH FIGUEROA STREET,NOT AVAILABLE,LOS ANGELES,CA,90007,NOT AVAILABLE,(213) 740-0626,SINGLE USE,OPEN,10258,LOS ANGELES,06037,USA,34.02100001,-118.279660013,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.galencenter.org/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-89.412670000296373,43.069929998832428,242,191,CAMP RANDALL STADIUM,1440 MONROE STREET,NOT AVAILABLE,MADISON,WI,53711,2051,(608) 262-1866,SINGLE USE,OPEN,80321,DANE,55025,USA,43.069929999,-89.41267,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.uwbadgers.com/facilities/camp-randall.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-123.280634958934229,44.561262037957292,243,1015,GILL COLISEUM,660 SOUTHWEST 26TH STREET,NOT AVAILABLE,CORVALLIS,OR,97331,NOT AVAILABLE,(541) 737-4455,SINGLE USE,OPEN,9604,BENTON,53005,USA,44.561262038,-123.280634959,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.osubeavers.com/ViewArticle.dbml?&&DB_OEM_ID=30800&ATCLID=208342866,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-79.955079999681516,39.650210000064391,244,192,MOUNTAINEER FIELD AT MILAN PUSKAR STADIUM,900 WILLOWDALE ROAD,NOT AVAILABLE,MORGANTOWN,WV,26505,NOT AVAILABLE,(304) 293-5621,SINGLE USE,OPEN,60000,MONONGALIA,54061,USA,39.65021,-79.95508,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.wvusports.com/page.cfm?section=7920,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,MOUNTAINEER FIELD,NOT AVAILABLE,MOUNTAINEER FIELD,2004
-75.542702021667282,42.81493800069115,245,1016,COTTERELL COURT,13 OAK DRIVE,NOT AVAILABLE,HAMILTON,NY,13346,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,1750,MADISON,30057,USA,42.814938001,-75.542702022,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gocolgateraiders.com/sports/2005/12/13/Cotterell.aspx,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,REID ATHLETIC CENTER,NOT AVAILABLE,NOT AVAILABLE,-999
-82.420919999881988,38.424929999877591,246,193,JOAN C. EDWARDS STADIUM,2001 3RD AVENUE,NOT AVAILABLE,HUNTINGTON,WV,25755,NOT AVAILABLE,(304) 696-3170,SINGLE USE,OPEN,38016,CABELL,54011,USA,38.42493,-82.42092,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.herdzone.com/facilities/mars-edwards-stadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-105.568269999759082,41.311699998984302,247,194,WAR MEMORIAL STADIUM (WYOMING),NORTH 22ND STREET AND LAND STREET,NOT AVAILABLE,LARAMIE,WY,82070,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,32580,ALBANY,56001,USA,41.311699999,-105.56827,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gowyo.com/facilities/jonah-field-war-memorial-stadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-71.80608739168791,42.235123967708283,248,1017,HART CENTER,1 COLLEGE STREET,NOT AVAILABLE,WORCESTER,MA,01610,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,3600,WORCESTER,25027,USA,42.235123968,-71.806087392,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://goholycross.com/information/groups/Facilities/hart_basketball,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,HART RECREATION CENTER,NOT AVAILABLE,NOT AVAILABLE,-999
-97.159220001153074,33.203930000207173,249,195,APOGEE STADIUM,1500 SOUTH BONNIE BRAE STREET,NOT AVAILABLE,DENTON,TX,76207,NOT AVAILABLE,(940) 565-2527,SINGLE USE,OPEN,30850,DENTON,48121,USA,33.20393,-97.159220001,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.meangreenmap.com/apogeestadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-87.539737411274871,33.20287992408992,250,1018,COLEMAN COLISEUM,323 PAUL W BRYANT DRIVE,NOT AVAILABLE,TUSCALOOSA,AL,35487,NOT AVAILABLE,(205) 348-6111,SINGLE USE,OPEN,15383,TUSCALOOSA,01125,USA,33.202879924,-87.539737411,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.rolltide.com/facilities/coleman-coliseum.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-81.192590000116454,28.608250000130187,251,196,BRIGHT HOUSE NETWORKS STADIUM,4000 CENTRAL FLORIDA BOULEVARD,NOT AVAILABLE,ORLANDO,FL,32816,NOT AVAILABLE,(407) 823-1000,SINGLE USE,OPEN,45323,ORANGE,48361,USA,28.60825,-81.19259,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ucfknights.com/brighthouse/bio.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-81.037358679196288,33.99479853388317,252,1019,COLONIAL LIFE ARENA,801 LINCOLN STREET,NOT AVAILABLE,COLUMBIA,SC,29201,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,18000,RICHLAND,30083,USA,33.994798534,-81.037358679,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://coloniallifearena.com/default.asp,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,COLONIAL LIFE ARENA,NOT AVAILABLE,COLONIAL CENTER,2008
-73.125284548928889,40.917401540987498,253,843,ISLAND FEDERAL CREDIT UNION ARENA,JOHN S. TOLL DRIVE,NOT AVAILABLE,STONY BROOK,NY,11790,NOT AVAILABLE,(631) 632-7209,SINGLE USE,OPEN,4000,SUFFOLK,25025,USA,40.917401541,-73.125284549,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.islandfcuarena.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,STONY BROOK SPORTS COMPLEX,NOT AVAILABLE,NOT AVAILABLE,-999
-88.794060004784598,33.461743872255951,254,1020,HUMPHREY COLISEUM,55 COLISEUM BOULEVARD,NOT AVAILABLE,STARKSVILLE,MS,39762,NOT AVAILABLE,(662) 325-4201,SINGLE USE,OPEN,10575,OKTIBBEHA,28105,USA,33.461743872,-88.794060005,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.humphreycoliseum.msstate.edu/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-80.101600000660412,26.376199999612393,255,197,FAU STADIUM,SAINT LUCIE AVENUE,NOT AVAILABLE,BOCA RATON,FL,33431,6424,(561) 297-3000,SINGLE USE,OPEN,29419,PALM BEACH,12099,USA,26.3762,-80.101600001,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.fausports.com/facilities/footballstadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-80.840423950661545,35.49925924023001,256,1021,BELK ARENA,200 BAKER DRIVE,NOT AVAILABLE,DAVIDSON,NC,28036,NOT AVAILABLE,(704) 894-2000,SINGLE USE,OPEN,5700,MECKLENBURG,37119,USA,35.49925924,-80.840423951,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://davidsonwildcats.com/sports/2007/8/24/FacilArena.aspx,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,JOHN M. BELK ARENA,NOT AVAILABLE,NOT AVAILABLE,-999
-86.459440001153538,36.984719998865728,257,198,HOUCHENS INDUSTRIES-L.T. SMITH STADIUM,AVENUE OF CHAMPIONS,NOT AVAILABLE,BOWLING GREEN,KY,42101,NOT AVAILABLE,(800) 524-4733,SINGLE USE,OPEN,22113,WARREN,28149,USA,36.984719999,-86.459440001,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.wkusports.com/facilities/wky-facilities.html#smithstadium,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-70.937807843234921,43.138700327716613,258,844,LUNDHOLM GYMNASIUM,MAIN STREET AND MAST ROAD,NOT AVAILABLE,DURHAM,NH,03824,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,3500,STRAFFORD,33017,USA,43.138700328,-70.937807843,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://unhwildcats.com/Facilities-Directions/facilities,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,UNH FIELD HOUSE,NOT AVAILABLE,NOT AVAILABLE,-999
-93.224539999666163,44.976559999718333,259,199,TCF BANK STADIUM,SE UNIVERSITY AVENUE AND SE OAK STREET,NOT AVAILABLE,MINNEAPOLIS,MN,55455,NOT AVAILABLE,(612) 625-5000,SINGLE USE,OPEN,50805,HENNEPIN,27053,USA,44.97656,-93.22454,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gophersports.com/facilities/tcf-bank-stadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-81.932762587260356,34.960255342349413,260,1022,BENJAMIN JOHNSON ARENA,230 EVINS STREET,NOT AVAILABLE,SPARTANBURG,SC,29303,NOT AVAILABLE,(864) 597-4090,SINGLE USE,OPEN,3500,SPARTANBURG,45083,USA,34.960255342,-81.932762587,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://athletics.wofford.edu/sports/2007/10/26/GEN_1026070715.aspx?tab=benjaminjohnsonarena,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,RAINES CENTER,NOT AVAILABLE,NOT AVAILABLE,-999
-73.194743312573067,44.470274199950168,261,845,PATRICK GYMNASIUM,DAVIS ROAD AND SPEAR STREET,NOT AVAILABLE,BURLINGTON,VT,05405,NOT AVAILABLE,(802) 656-3074,SINGLE USE,OPEN,3228,CHITTENDEN,50007,USA,44.4702742,-73.194743313,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://uvmathletics.com/sports/2010/6/8/MBB_0608100941.aspx,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,ROY L. PATRICK GYMNASIUM,NOT AVAILABLE,NOT AVAILABLE,-999
-79.825797414058442,36.059639296823903,262,1023,GREENSBORO COLISEUM,1921 WEST LEE STREET GREENSBORO,NOT AVAILABLE,GREENSBORO,NC,27403,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,23000,GUILFORD,37081,USA,36.059639297,-79.825797414,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.greensborocoliseum.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,HEALTH AND HUMAN PERFORMANCE BUILDING,NOT AVAILABLE,NOT AVAILABLE,-999
-81.508390000183695,41.072600000178149,263,201,INFOCISION STADIUM/SUMMA FIELD,SOUTH UNION STREET AND VINE STREET,NOT AVAILABLE,AKRON,OH,44304,NOT AVAILABLE,(330) 972-6920,SINGLE USE,OPEN,30000,SUMMIT,49043,USA,41.0726,-81.50839,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gozips.com/athletics/facilities/InfoCision,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-94.823298846223452,39.121612228930225,264,202,CHILDREN'S MERCY PARK,1 SPORTING WAY,NOT AVAILABLE,KANSAS CITY,KS,66111,NOT AVAILABLE,(913) 912-7600,SINGLE USE,OPEN,18467,WYANDOTTE,20209,USA,39.121612229,-94.823298846,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.sportingkc.com/childrens-mercy-park,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2016-02-08T00:00:00.000Z,LIVESTRONG SPORTING PARK,NOT AVAILABLE,SPORTING PARK,2016
-74.15026944319051,40.736914681053925,265,203,RED BULL ARENA,600 CAPE MAY ST,NOT AVAILABLE,HARRISON,NJ,07029,NOT AVAILABLE,(973) 268-8420,SINGLE USE,OPEN,25000,HUDSON,34017,USA,40.736914681,-74.150269443,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.newyorkredbulls.com/redbullarena,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-73.828481518679396,42.681976862753878,266,846,SEFCU ARENA,1400 WASHINGTON AVENUE,NOT AVAILABLE,ALBANY,NY,12206,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,4538,ALBANY,56001,USA,42.681976863,-73.828481519,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ualbanysports.com/ViewArticle.dbml?ATCLID=205235596,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-104.89184417474489,39.805643644181892,267,205,DICK'S SPORTING GOODS PARK,6000 VICTORY WAY,NOT AVAILABLE,COMMERCE CITY,CO,80022,NOT AVAILABLE,(303) 727-3500,SINGLE USE,OPEN,18000,ADAMS,53001,USA,39.805643644,-104.891844175,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.coloradorapids.com/stadium/complex-overview,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-76.712486699732565,39.252829236149786,268,847,RETRIEVER ACTIVITIES CENTER,ADMINISTRATION DRIVE,NOT AVAILABLE,BALTIMORE,MD,21250,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,4024,BALTIMORE,24005,USA,39.252829236,-76.7124867,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.umbcretrievers.com/information/facilities/racarena/index,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,RAC ARENA,NOT AVAILABLE,NOT AVAILABLE,-999
